# stock run 1 of 2: same scenario, first power-up
# ecu: 03H906032 / 1037382557 (synthetic, not a real recording)
# dump_sha256: b15590d3f1874ace3125c5d047c09a686db9b8bb498187663539ebab205609b3
# transport: synthetic
# power_up_offset: raster_setA_10ms_count = 14830 at t = 0, i.e. 0.000 s of ECU time into the scenario
time_s,var,value,unit
5.800,rl_w,61.6665,%
5.800,ti_1_w,3.0682,ms
5.800,wkr_w,3.1458,degKW
5.850,lamsoni_w,0.8831,-
5.850,nmot_w,2273.2743,rpm
5.850,raster_setA_10ms_count,15415,count
5.850,rl_w,61.7160,%
5.850,ti_1_w,3.0657,ms
5.850,wkr_w,2.9047,degKW
5.900,lamsoni_w,0.8819,-
5.900,nmot_w,2268.0738,rpm
5.900,raster_setA_10ms_count,15420,count
5.900,rl_w,62.2548,%
5.900,ti_1_w,3.0743,ms
5.900,wkr_w,2.9847,degKW
5.950,lamsoni_w,0.8773,-
5.950,nmot_w,2257.9974,rpm
5.950,raster_setA_10ms_count,15425,count
5.950,rl_w,62.0270,%
5.950,ti_1_w,3.0737,ms
5.950,wkr_w,3.0580,degKW
6.000,B_stend,1.0000,bit
6.000,lamsoni_w,0.8762,-
6.000,nmot_w,2265.8266,rpm
6.000,raster_setA_10ms_count,15430,count
6.000,rl_w,61.6618,%
6.000,ti_1_w,3.0680,ms
6.000,tmot_w,84.1615,degC
6.000,wkr_w,2.9089,degKW
6.050,lamsoni_w,0.8805,-
6.050,nmot_w,2262.9328,rpm
6.050,raster_setA_10ms_count,15435,count
6.050,rl_w,62.3517,%
6.050,ti_1_w,3.0632,ms
6.050,wkr_w,2.9793,degKW
6.100,lamsoni_w,0.8802,-
6.100,nmot_w,2260.1975,rpm
6.100,raster_setA_10ms_count,15440,count
6.100,rl_w,62.1339,%
6.100,ti_1_w,3.0688,ms
6.100,wkr_w,2.9934,degKW
6.150,lamsoni_w,0.8819,-
6.150,nmot_w,2261.2776,rpm
6.150,raster_setA_10ms_count,15445,count
6.150,rl_w,62.0352,%
6.150,ti_1_w,3.0687,ms
6.150,wkr_w,3.0368,degKW
6.200,lamsoni_w,0.8781,-
6.200,nmot_w,2271.3021,rpm
6.200,raster_setA_10ms_count,15450,count
6.200,rl_w,62.0791,%
6.200,ti_1_w,3.0643,ms
6.200,wkr_w,2.9524,degKW
6.250,lamsoni_w,0.8792,-
6.250,nmot_w,2279.8168,rpm
6.250,raster_setA_10ms_count,15455,count
6.250,rl_w,62.0313,%
6.250,ti_1_w,3.0775,ms
6.250,wkr_w,2.8825,degKW
6.300,lamsoni_w,0.8806,-
6.300,nmot_w,2282.8968,rpm
6.300,raster_setA_10ms_count,15460,count
6.300,rl_w,61.6173,%
6.300,ti_1_w,3.0711,ms
6.300,wkr_w,2.9383,degKW
6.350,lamsoni_w,0.8788,-
6.350,nmot_w,2284.7401,rpm
6.350,raster_setA_10ms_count,15465,count
6.350,rl_w,62.3728,%
6.350,ti_1_w,3.0676,ms
6.350,wkr_w,3.1255,degKW
6.400,lamsoni_w,0.8774,-
6.400,nmot_w,2288.8823,rpm
6.400,raster_setA_10ms_count,15470,count
6.400,rl_w,62.2023,%
6.400,ti_1_w,3.0692,ms
6.400,wkr_w,2.8573,degKW
6.450,lamsoni_w,0.8832,-
6.450,nmot_w,2292.2839,rpm
6.450,raster_setA_10ms_count,15475,count
6.450,rl_w,61.6452,%
6.450,ti_1_w,3.0640,ms
6.450,wkr_w,2.9241,degKW
6.500,B_stend,1.0000,bit
6.500,lamsoni_w,0.8833,-
6.500,nmot_w,2294.5479,rpm
6.500,raster_setA_10ms_count,15480,count
6.500,rl_w,61.8614,%
6.500,ti_1_w,3.0726,ms
6.500,tmot_w,84.4477,degC
6.500,wkr_w,3.0441,degKW
6.550,lamsoni_w,0.8769,-
6.550,nmot_w,2294.1137,rpm
6.550,raster_setA_10ms_count,15485,count
6.550,rl_w,61.8225,%
6.550,ti_1_w,3.0697,ms
6.550,wkr_w,3.0163,degKW
6.600,lamsoni_w,0.8808,-
6.600,nmot_w,2297.8070,rpm
6.600,raster_setA_10ms_count,15490,count
6.600,rl_w,61.6182,%
6.600,ti_1_w,3.0667,ms
6.600,wkr_w,3.0806,degKW
6.650,lamsoni_w,0.8813,-
6.650,nmot_w,2301.2767,rpm
6.650,raster_setA_10ms_count,15495,count
6.650,rl_w,62.0498,%
6.650,ti_1_w,3.0687,ms
6.650,wkr_w,3.0002,degKW
6.700,lamsoni_w,0.8799,-
6.700,nmot_w,2292.2714,rpm
6.700,raster_setA_10ms_count,15500,count
6.700,rl_w,62.2764,%
6.700,ti_1_w,3.0696,ms
6.700,wkr_w,3.0362,degKW
6.750,lamsoni_w,0.8823,-
6.750,nmot_w,2285.4636,rpm
6.750,raster_setA_10ms_count,15505,count
6.750,rl_w,62.0279,%
6.750,ti_1_w,3.0780,ms
6.750,wkr_w,3.1079,degKW
6.800,lamsoni_w,0.8763,-
6.800,nmot_w,2276.3414,rpm
6.800,raster_setA_10ms_count,15510,count
6.800,rl_w,62.2426,%
6.800,ti_1_w,3.0745,ms
6.800,wkr_w,2.8623,degKW
6.850,lamsoni_w,0.8798,-
6.850,nmot_w,2274.6669,rpm
6.850,raster_setA_10ms_count,15515,count
6.850,rl_w,61.8577,%
6.850,ti_1_w,3.0769,ms
6.850,wkr_w,2.9635,degKW
6.900,lamsoni_w,0.8826,-
6.900,nmot_w,2268.9655,rpm
6.900,raster_setA_10ms_count,15520,count
6.900,rl_w,62.3482,%
6.900,ti_1_w,3.0727,ms
6.900,wkr_w,3.0076,degKW
6.950,lamsoni_w,0.8839,-
6.950,nmot_w,2264.5384,rpm
6.950,raster_setA_10ms_count,15525,count
6.950,rl_w,61.6449,%
6.950,ti_1_w,3.0720,ms
6.950,wkr_w,3.0270,degKW
7.000,B_stend,1.0000,bit
7.000,lamsoni_w,0.8828,-
7.000,nmot_w,2259.7685,rpm
7.000,raster_setA_10ms_count,15530,count
7.000,rl_w,61.8075,%
7.000,ti_1_w,3.0709,ms
7.000,tmot_w,84.3185,degC
7.000,wkr_w,2.9436,degKW
7.050,lamsoni_w,0.8878,-
7.050,nmot_w,2188.2129,rpm
7.050,raster_setA_10ms_count,15535,count
7.050,rl_w,60.0957,%
7.050,ti_1_w,2.9862,ms
7.050,wkr_w,2.9216,degKW
7.100,lamsoni_w,0.8926,-
7.100,nmot_w,2109.2418,rpm
7.100,raster_setA_10ms_count,15540,count
7.100,rl_w,57.1090,%
7.100,ti_1_w,2.9065,ms
7.100,wkr_w,2.8111,degKW
7.150,lamsoni_w,0.8965,-
7.150,nmot_w,2033.5059,rpm
7.150,raster_setA_10ms_count,15545,count
7.150,rl_w,55.5996,%
7.150,ti_1_w,2.8279,ms
7.150,wkr_w,2.4366,degKW
7.200,lamsoni_w,0.9066,-
7.200,nmot_w,1968.0845,rpm
7.200,raster_setA_10ms_count,15550,count
7.200,rl_w,52.6836,%
7.200,ti_1_w,2.7545,ms
7.200,wkr_w,2.4379,degKW
7.250,lamsoni_w,0.9121,-
7.250,nmot_w,1893.6663,rpm
7.250,raster_setA_10ms_count,15555,count
7.250,rl_w,50.8045,%
7.250,ti_1_w,2.6832,ms
7.250,wkr_w,2.1429,degKW
7.300,lamsoni_w,0.9135,-
7.300,nmot_w,1832.0740,rpm
7.300,raster_setA_10ms_count,15560,count
7.300,rl_w,48.5318,%
7.300,ti_1_w,2.5961,ms
7.300,wkr_w,2.1428,degKW
7.350,lamsoni_w,0.9185,-
7.350,nmot_w,1752.8053,rpm
7.350,raster_setA_10ms_count,15565,count
7.350,rl_w,46.1242,%
7.350,ti_1_w,2.5211,ms
7.350,wkr_w,1.8336,degKW
7.400,lamsoni_w,0.9277,-
7.400,nmot_w,1690.5767,rpm
7.400,raster_setA_10ms_count,15570,count
7.400,rl_w,43.9146,%
7.400,ti_1_w,2.4445,ms
7.400,wkr_w,1.8422,degKW
7.450,lamsoni_w,0.9374,-
7.450,nmot_w,1612.3025,rpm
7.450,raster_setA_10ms_count,15575,count
7.450,rl_w,41.4061,%
7.450,ti_1_w,2.3673,ms
7.450,wkr_w,1.5479,degKW
7.500,B_stend,1.0000,bit
7.500,lamsoni_w,0.9379,-
7.500,nmot_w,1551.5883,rpm
7.500,raster_setA_10ms_count,15580,count
7.500,rl_w,39.8223,%
7.500,ti_1_w,2.2822,ms
7.500,tmot_w,84.7309,degC
7.500,wkr_w,1.5316,degKW
7.550,lamsoni_w,0.9485,-
7.550,nmot_w,1476.5166,rpm
7.550,raster_setA_10ms_count,15585,count
7.550,rl_w,36.8983,%
7.550,ti_1_w,2.2090,ms
7.550,wkr_w,1.3409,degKW
7.600,lamsoni_w,0.9541,-
7.600,nmot_w,1394.6160,rpm
7.600,raster_setA_10ms_count,15590,count
7.600,rl_w,35.3368,%
7.600,ti_1_w,2.1254,ms
7.600,wkr_w,1.2339,degKW
7.650,lamsoni_w,0.9546,-
7.650,nmot_w,1321.5898,rpm
7.650,raster_setA_10ms_count,15595,count
7.650,rl_w,32.4125,%
7.650,ti_1_w,2.0399,ms
7.650,wkr_w,0.9637,degKW
7.700,lamsoni_w,0.9639,-
7.700,nmot_w,1243.3579,rpm
7.700,raster_setA_10ms_count,15600,count
7.700,rl_w,30.4852,%
7.700,ti_1_w,1.9745,ms
7.700,wkr_w,1.0009,degKW
7.750,lamsoni_w,0.9714,-
7.750,nmot_w,1164.5879,rpm
7.750,raster_setA_10ms_count,15605,count
7.750,rl_w,28.0705,%
7.750,ti_1_w,1.8894,ms
7.750,wkr_w,0.8942,degKW
7.800,lamsoni_w,0.9785,-
7.800,nmot_w,1091.5087,rpm
7.800,raster_setA_10ms_count,15610,count
7.800,rl_w,25.8599,%
7.800,ti_1_w,1.8076,ms
7.800,wkr_w,0.5391,degKW
7.850,lamsoni_w,0.9788,-
7.850,nmot_w,1003.1362,rpm
7.850,raster_setA_10ms_count,15615,count
7.850,rl_w,24.1028,%
7.850,ti_1_w,1.7334,ms
7.850,wkr_w,0.3205,degKW
7.900,lamsoni_w,0.9869,-
7.900,nmot_w,927.6011,rpm
7.900,raster_setA_10ms_count,15620,count
7.900,rl_w,21.7382,%
7.900,ti_1_w,1.6597,ms
7.900,wkr_w,0.2177,degKW
7.950,lamsoni_w,0.9920,-
7.950,nmot_w,843.5416,rpm
7.950,raster_setA_10ms_count,15625,count
7.950,rl_w,18.8834,%
7.950,ti_1_w,1.5680,ms
7.950,wkr_w,0.1296,degKW
8.000,B_stend,1.0000,bit
8.000,lamsoni_w,0.9985,-
8.000,nmot_w,768.9673,rpm
8.000,raster_setA_10ms_count,15630,count
8.000,rl_w,16.9840,%
8.000,ti_1_w,1.4944,ms
8.000,tmot_w,84.7342,degC
8.000,wkr_w,-0.0838,degKW
8.050,lamsoni_w,0.9997,-
8.050,nmot_w,767.5212,rpm
8.050,raster_setA_10ms_count,15635,count
8.050,rl_w,17.0914,%
8.050,ti_1_w,1.5017,ms
8.050,wkr_w,0.0178,degKW
8.100,lamsoni_w,1.0029,-
8.100,nmot_w,761.0901,rpm
8.100,raster_setA_10ms_count,15640,count
8.100,rl_w,16.6505,%
8.100,ti_1_w,1.4903,ms
8.100,wkr_w,-0.1043,degKW
8.150,lamsoni_w,0.9971,-
8.150,nmot_w,761.4980,rpm
8.150,raster_setA_10ms_count,15645,count
8.150,rl_w,16.9296,%
8.150,ti_1_w,1.5003,ms
8.150,wkr_w,0.0228,degKW
8.200,lamsoni_w,1.0028,-
8.200,nmot_w,759.2163,rpm
8.200,raster_setA_10ms_count,15650,count
8.200,rl_w,16.8265,%
8.200,ti_1_w,1.5025,ms
8.200,wkr_w,-0.0552,degKW
8.250,lamsoni_w,0.9970,-
8.250,nmot_w,770.4050,rpm
8.250,raster_setA_10ms_count,15655,count
8.250,rl_w,16.8141,%
8.250,ti_1_w,1.4959,ms
8.250,wkr_w,0.0378,degKW
8.300,lamsoni_w,0.9995,-
8.300,nmot_w,772.5928,rpm
8.300,raster_setA_10ms_count,15660,count
8.300,rl_w,17.3780,%
8.300,ti_1_w,1.5014,ms
8.300,wkr_w,-0.1332,degKW
8.350,lamsoni_w,0.9979,-
8.350,nmot_w,774.5676,rpm
8.350,raster_setA_10ms_count,15665,count
8.350,rl_w,17.1611,%
8.350,ti_1_w,1.4934,ms
8.350,wkr_w,0.0846,degKW
8.400,lamsoni_w,0.9993,-
8.400,nmot_w,782.5905,rpm
8.400,raster_setA_10ms_count,15670,count
8.400,rl_w,16.9366,%
8.400,ti_1_w,1.4913,ms
8.400,wkr_w,-0.0412,degKW
8.450,lamsoni_w,1.0035,-
8.450,nmot_w,788.0623,rpm
8.450,raster_setA_10ms_count,15675,count
8.450,rl_w,17.2560,%
8.450,ti_1_w,1.4905,ms
8.450,wkr_w,-0.0644,degKW
8.500,B_stend,1.0000,bit
8.500,lamsoni_w,0.9973,-
8.500,nmot_w,792.8806,rpm
8.500,raster_setA_10ms_count,15680,count
8.500,rl_w,16.6738,%
8.500,ti_1_w,1.4910,ms
8.500,tmot_w,85.0344,degC
8.500,wkr_w,-0.1128,degKW
8.550,lamsoni_w,0.9994,-
8.550,nmot_w,800.5670,rpm
8.550,raster_setA_10ms_count,15685,count
8.550,rl_w,17.2796,%
8.550,ti_1_w,1.4987,ms
8.550,wkr_w,0.0650,degKW
8.600,lamsoni_w,1.0024,-
8.600,nmot_w,801.3229,rpm
8.600,raster_setA_10ms_count,15690,count
8.600,rl_w,16.7691,%
8.600,ti_1_w,1.4998,ms
8.600,wkr_w,-0.0831,degKW
8.650,lamsoni_w,1.0029,-
8.650,nmot_w,794.7463,rpm
8.650,raster_setA_10ms_count,15695,count
8.650,rl_w,16.6968,%
8.650,ti_1_w,1.5027,ms
8.650,wkr_w,0.0330,degKW
8.700,lamsoni_w,0.9997,-
8.700,nmot_w,803.9153,rpm
8.700,raster_setA_10ms_count,15700,count
8.700,rl_w,17.1461,%
8.700,ti_1_w,1.4947,ms
8.700,wkr_w,0.0939,degKW
8.750,lamsoni_w,1.0038,-
8.750,nmot_w,790.1964,rpm
8.750,raster_setA_10ms_count,15705,count
8.750,rl_w,16.8806,%
8.750,ti_1_w,1.4921,ms
8.750,wkr_w,0.1185,degKW
8.800,lamsoni_w,1.0000,-
8.800,nmot_w,795.5741,rpm
8.800,raster_setA_10ms_count,15710,count
8.800,rl_w,16.6951,%
8.800,ti_1_w,1.4989,ms
8.800,wkr_w,-0.0508,degKW
8.850,lamsoni_w,0.9968,-
8.850,nmot_w,790.4589,rpm
8.850,raster_setA_10ms_count,15715,count
8.850,rl_w,17.3980,%
8.850,ti_1_w,1.5024,ms
8.850,wkr_w,-0.0551,degKW
8.900,lamsoni_w,1.0024,-
8.900,nmot_w,775.1612,rpm
8.900,raster_setA_10ms_count,15720,count
8.900,rl_w,16.8394,%
8.900,ti_1_w,1.4989,ms
8.900,wkr_w,-0.0230,degKW
8.950,lamsoni_w,0.9984,-
8.950,nmot_w,771.0271,rpm
8.950,raster_setA_10ms_count,15725,count
8.950,rl_w,17.1777,%
8.950,ti_1_w,1.4914,ms
8.950,wkr_w,-0.0142,degKW
9.000,B_stend,1.0000,bit
9.000,lamsoni_w,1.0008,-
9.000,nmot_w,769.4694,rpm
9.000,raster_setA_10ms_count,15730,count
9.000,rl_w,16.6236,%
9.000,ti_1_w,1.4872,ms
9.000,tmot_w,84.9758,degC
9.000,wkr_w,-0.0288,degKW
9.050,lamsoni_w,0.9997,-
9.050,nmot_w,770.0469,rpm
9.050,raster_setA_10ms_count,15735,count
9.050,rl_w,17.3079,%
9.050,ti_1_w,1.4976,ms
9.050,wkr_w,-0.1344,degKW
9.100,lamsoni_w,1.0020,-
9.100,nmot_w,759.2297,rpm
9.100,raster_setA_10ms_count,15740,count
9.100,rl_w,16.6151,%
9.100,ti_1_w,1.5019,ms
9.100,wkr_w,-0.0169,degKW
9.150,lamsoni_w,0.9996,-
9.150,nmot_w,763.9325,rpm
9.150,raster_setA_10ms_count,15745,count
9.150,rl_w,17.3813,%
9.150,ti_1_w,1.4875,ms
9.150,wkr_w,0.1426,degKW
9.200,lamsoni_w,0.9991,-
9.200,nmot_w,760.0022,rpm
9.200,raster_setA_10ms_count,15750,count
9.200,rl_w,17.3082,%
9.200,ti_1_w,1.4902,ms
9.200,wkr_w,0.1061,degKW
9.250,lamsoni_w,0.9970,-
9.250,nmot_w,765.8161,rpm
9.250,raster_setA_10ms_count,15755,count
9.250,rl_w,16.8078,%
9.250,ti_1_w,1.4994,ms
9.250,wkr_w,0.1438,degKW
9.300,lamsoni_w,1.0002,-
9.300,nmot_w,770.5136,rpm
9.300,raster_setA_10ms_count,15760,count
9.300,rl_w,17.1041,%
9.300,ti_1_w,1.5020,ms
9.300,wkr_w,0.1165,degKW
9.350,lamsoni_w,1.0020,-
9.350,nmot_w,774.0705,rpm
9.350,raster_setA_10ms_count,15765,count
9.350,rl_w,16.6572,%
9.350,ti_1_w,1.4905,ms
9.350,wkr_w,0.0700,degKW
9.400,lamsoni_w,0.9978,-
9.400,nmot_w,775.0942,rpm
9.400,raster_setA_10ms_count,15770,count
9.400,rl_w,17.2162,%
9.400,ti_1_w,1.4977,ms
9.400,wkr_w,0.1055,degKW
9.450,lamsoni_w,0.9963,-
9.450,nmot_w,783.6455,rpm
9.450,raster_setA_10ms_count,15775,count
9.450,rl_w,17.0765,%
9.450,ti_1_w,1.5001,ms
9.450,wkr_w,0.0746,degKW
9.500,B_stend,1.0000,bit
9.500,lamsoni_w,1.0015,-
9.500,nmot_w,787.9102,rpm
9.500,raster_setA_10ms_count,15780,count
9.500,rl_w,17.1096,%
9.500,ti_1_w,1.4896,ms
9.500,tmot_w,85.2168,degC
9.500,wkr_w,-0.0478,degKW
9.550,lamsoni_w,0.9973,-
9.550,nmot_w,797.1957,rpm
9.550,raster_setA_10ms_count,15785,count
9.550,rl_w,17.2397,%
9.550,ti_1_w,1.5021,ms
9.550,wkr_w,-0.1005,degKW
9.600,lamsoni_w,0.9970,-
9.600,nmot_w,803.2802,rpm
9.600,raster_setA_10ms_count,15790,count
9.600,rl_w,16.6322,%
9.600,ti_1_w,1.4962,ms
9.600,wkr_w,0.0094,degKW
9.650,lamsoni_w,0.9971,-
9.650,nmot_w,798.5750,rpm
9.650,raster_setA_10ms_count,15795,count
9.650,rl_w,16.6463,%
9.650,ti_1_w,1.4949,ms
9.650,wkr_w,-0.0147,degKW
9.700,lamsoni_w,0.9964,-
9.700,nmot_w,797.1079,rpm
9.700,raster_setA_10ms_count,15800,count
9.700,rl_w,16.9316,%
9.700,ti_1_w,1.5023,ms
9.700,wkr_w,0.1280,degKW
9.750,lamsoni_w,1.0026,-
9.750,nmot_w,796.8034,rpm
9.750,raster_setA_10ms_count,15805,count
9.750,rl_w,16.6744,%
9.750,ti_1_w,1.5012,ms
9.750,wkr_w,0.1351,degKW
9.800,lamsoni_w,1.0038,-
9.800,nmot_w,797.9249,rpm
9.800,raster_setA_10ms_count,15810,count
9.800,rl_w,17.0734,%
9.800,ti_1_w,1.5030,ms
9.800,wkr_w,-0.0639,degKW
9.850,lamsoni_w,1.0019,-
9.850,nmot_w,796.6378,rpm
9.850,raster_setA_10ms_count,15815,count
9.850,rl_w,17.1260,%
9.850,ti_1_w,1.4876,ms
9.850,wkr_w,0.0450,degKW
9.900,lamsoni_w,0.9984,-
9.900,nmot_w,780.7398,rpm
9.900,raster_setA_10ms_count,15820,count
9.900,rl_w,16.8910,%
9.900,ti_1_w,1.4990,ms
9.900,wkr_w,0.1298,degKW
9.950,lamsoni_w,0.9970,-
9.950,nmot_w,776.8681,rpm
9.950,raster_setA_10ms_count,15825,count
9.950,rl_w,16.7661,%
9.950,ti_1_w,1.4955,ms
9.950,wkr_w,0.0067,degKW
